bid_id,bid_number,bid_year,buyer_org,department,product_category,category_family,quantity,bid_type,evaluation_type,bid_start_date,bid_end_date,b_status,b_buyer_status,procurement_class,classification_status,classification_method,classification_confidence,pdf_review_status,bid_document_url,technical_spec_url,atc_url,boq_url,corrigendum_urls,eligibility_urls,catalogue_urls,other_document_urls,documents
1286793,GEM/2019/B/260684,2019,PMO,NA,Portable Fire Extinguishers BS EN   Standard Based,,4,2,0,2019-07-06 21:45:05+05:30,2019-07-10 21:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1286793,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1309987""]","[{""document_id"": 2011, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1286793"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2012, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1309987"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1286859,GEM/2019/B/260748,2019,Ministry of Human Resource Development,Department of Higher Education,Line Intractive UPS with AVR,,15,2,0,2019-08-26 15:27:08+05:30,2019-08-30 14:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1286859,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1366367""]","[{""document_id"": 5051, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1286859"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 5052, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1366367"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1286907,GEM/2019/B/260792,2019,PMO,NA,Televisions,,3,2,0,2019-07-17 22:37:20+05:30,2019-07-22 22:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1286907,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1322590""]","[{""document_id"": 2747, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1286907"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2748, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1322590"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1286932,GEM/2019/B/260815,2019,Ministry of Defence,Department of Defence,Soft Drink,,14046,2,0,2019-06-26 00:50:17+05:30,2019-06-30 00:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1286932,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1296739""]","[{""document_id"": 1319, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1286932"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1320, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1296739"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287031,GEM/2019/B/260903,2019,Ministry of Defence,INDIAN AIR FORCE,detergent surfactant powder,,752,2,0,2019-07-05 17:44:24+05:30,2019-07-09 17:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287031,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1308279""]","[{""document_id"": 1891, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287031"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1892, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1308279"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287041,GEM/2019/B/260913,2019,PMO,NA,portable  emergency lighting sysetem,,1,2,0,2019-07-22 19:33:44+05:30,2019-07-26 19:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287041,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1327880""]","[{""document_id"": 2895, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287041"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2896, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1327880"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287152,GEM/2019/B/261012,2019,Ministry of Railways,NA,LED Luminaire (for Flood Light),,15,2,0,2019-08-02 20:46:29+05:30,2019-08-06 20:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287152,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1342904""]","[{""document_id"": 3635, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287152"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 3636, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1342904"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287210,GEM/2019/B/261067,2019,,Urban Development Department,Line Intractive UPS with AVR,,24,2,0,2019-07-16 22:55:08+05:30,2019-07-20 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287210,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1320938""]","[{""document_id"": 2577, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287210"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2578, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1320938"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287212,GEM/2019/B/261069,2019,Ministry of Defence,N/A,Almirah Steel,,6,2,0,2019-06-30 16:32:27+05:30,2019-07-04 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287212,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1301848""]","[{""document_id"": 1539, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287212"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1540, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1301848"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287232,GEM/2019/B/261088,2019,,Energy and Non Conventional Energy Department Rajasthan,Laptop-Notebook,,5,2,0,2019-07-17 23:00:28+05:30,2019-07-22 22:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287232,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1322662""]","[{""document_id"": 2745, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287232"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2746, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1322662"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287300,GEM/2019/B/261149,2019,Ministry of Defence,Department of Defence,HANDHELD BRUSH CUTTER / LINE TRIMMER,,2,2,0,2019-06-28 02:25:06+05:30,2019-07-02 01:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287300,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1299561""]","[{""document_id"": 1423, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287300"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1424, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1299561"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287322,GEM/2019/B/261169,2019,Ministry of Defence,Department of Defence,Multimedia Projectors,,2,2,0,2019-06-27 19:28:45+05:30,2019-07-01 18:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287322,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1298861""]","[{""document_id"": 1365, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287322"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1366, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1298861"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287332,GEM/2019/B/261179,2019,,Health & Family Welfare Department Gujarat,Photocopier Paper with Printing,,30,2,0,2019-06-25 21:16:42+05:30,2019-06-29 20:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287332,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1296273""]","[{""document_id"": 1283, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287332"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1284, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1296273"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287342,GEM/2019/B/261187,2019,Ministry of Defence,Department of Defence,PLASTIC BODY EVAPORATIVE COOLERS-  DESERT COOLER,,12,2,0,2019-06-25 18:19:39+05:30,2019-06-29 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287342,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1295856""]","[{""document_id"": 1317, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287342"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1318, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1295856"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287371,GEM/2019/B/261213,2019,Ministry of Defence,Department of Defence,lead acid battery,,6,2,0,2019-06-25 18:09:37+05:30,2019-06-29 17:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287371,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1295838""]","[{""document_id"": 1265, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287371"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1266, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1295838"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287393,GEM/2019/B/261234,2019,Ministry of Home Affairs,Central Armed Police Forces,Carrier Man Pack - Defence,,17965,2,0,2019-07-05 21:55:59+05:30,2019-07-10 00:00:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287393,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1308900""]","[{""document_id"": 1961, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287393"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1962, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1308900"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287396,GEM/2019/B/261236,2019,Ministry of Defence,Department of Defence Research & Development,Online UPS,,2,2,0,2019-07-15 19:43:18+05:30,2019-07-19 19:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287396,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1318769""]","[{""document_id"": 2453, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287396"", ""local_path"": ""gem_documents/GEM_2019_B_261236/bid_document.pdf"", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2454, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1318769"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287425,GEM/2019/B/261259,2019,Cabinet Secretariat,NA,OEM Cartridge/ Consumable,,6,2,0,2019-07-10 21:55:42+05:30,2019-07-15 21:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287425,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1314014""]","[{""document_id"": 2243, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287425"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2244, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1314014"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287449,GEM/2019/B/261279,2019,Cabinet Secretariat,NA,OEM Cartridge/ Consumable,,8,2,0,2019-07-10 22:30:49+05:30,2019-07-15 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287449,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1314096""]","[{""document_id"": 2257, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287449"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2258, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1314096"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287566,GEM/2019/B/261386,2019,Ministry of Labour and Employment,NA,Line Intractive UPS with AVR,,225,2,0,2019-08-05 22:05:17+05:30,2019-08-09 21:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287566,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1345423""]","[{""document_id"": 3767, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287566"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 3768, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1345423"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287577,GEM/2019/B/261395,2019,Ministry of Labour and Employment,NA,Multifunction Machines MFM,,15,2,0,2019-07-17 23:13:58+05:30,2019-07-22 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287577,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1322705""]","[{""document_id"": 2741, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287577"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2742, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1322705"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287584,GEM/2019/B/261402,2019,Ministry of Health and Family Welfare,Department of Health and Family Welfare,Fogging Machine,,10,2,0,2019-08-21 23:06:43+05:30,2019-08-26 17:45:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287584,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1362917""]","[{""document_id"": 4871, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287584"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 4872, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1362917"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287597,GEM/2019/B/261414,2019,Ministry of AYUSH,NA,Meeting Table,,1,2,0,2019-06-26 17:21:50+05:30,2019-07-01 16:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287597,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1297116""]","[{""document_id"": 1341, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287597"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1342, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1297116"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287659,GEM/2019/B/261472,2019,,Urban Development Department,miniature circuit breakers,,20,2,0,2019-07-06 23:25:55+05:30,2019-07-10 22:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287659,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1310121""]","[{""document_id"": 2017, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287659"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2018, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1310121"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287711,GEM/2019/B/261521,2019,,Training and Technical Education Department Delhi,Steel Bookcases,,60,2,0,2019-07-15 16:19:11+05:30,2019-07-19 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287711,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1318309""]","[{""document_id"": 2415, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287711"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2416, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1318309"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287715,GEM/2019/B/261525,2019,Ministry of Defence,Department of Defence,LED Lamps- bulb,,1000,2,0,2019-07-03 01:14:40+05:30,2019-07-07 00:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287715,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1304774""]","[{""document_id"": 1717, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287715"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1718, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1304774"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287748,GEM/2019/B/261557,2019,,Urban Development Department,pressure sensitive adhesive plasticized pvc tapes with nonthermosetting adhesive,,60,2,0,2019-07-06 23:26:51+05:30,2019-07-10 22:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287748,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1310122""]","[{""document_id"": 2015, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287748"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2016, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1310122"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287835,GEM/2019/B/261636,2019,,Health and Family Welfare Department Chhattisgarh,Desktop Computers,,25,2,0,2019-07-23 22:36:19+05:30,2019-07-27 21:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287835,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1329856""]","[{""document_id"": 2999, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287835"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 3000, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1329856"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287854,GEM/2019/B/261653,2019,,Police Department Haryana,DSLR/ COMPACT / HANDHELD CAMCORDER or VIDEO CAMERAS,,1,2,0,2019-07-01 22:05:30+05:30,2019-07-05 21:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287854,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1302947""]","[{""document_id"": 1591, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287854"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1592, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1302947"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287862,GEM/2019/B/261660,2019,Ministry of Defence,Department of Defence,diesel generators- DG Sets,,4,2,0,2019-09-16 17:23:24+05:30,2019-09-20 16:30:00+05:30,1,0,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287862,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1393426""]","[{""document_id"": 6497, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287862"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 6498, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1393426"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287940,GEM/2019/B/261726,2019,Ministry of Defence,Department of Defence Research & Development,"Audio Digital Signal Processor,PA Mixer,PA Speaker,Microphone,media control systems or wireless pres",,33,2,0,2019-07-18 18:03:04+05:30,2019-07-22 17:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287940,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1323459""]","[{""document_id"": 2647, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287940"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 2648, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1323459"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287955,GEM/2019/B/261738,2019,Ministry of Defence,Department of Defence Production and Supply,Light Emitting Diode LED Fixture- LED tube light,,2000,2,0,2019-07-02 22:28:06+05:30,2019-07-06 22:00:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287955,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1304527""]","[{""document_id"": 1695, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287955"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 1696, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1304527"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
1287985,GEM/2019/B/261762,2019,Ministry of Home Affairs,Central Armed Police Forces,lead acid battery,,500,2,0,2019-08-22 00:13:17+05:30,2019-08-26 15:30:00+05:30,2,3,UNKNOWN,PENDING,,,NOT_REVIEWED,https://bidplus.gem.gov.in/showbidDocument/1287985,,,,[],[],[],"[""https://bidplus.gem.gov.in/showradocumentPdf/1363043""]","[{""document_id"": 4781, ""document_type"": ""BID"", ""role"": ""BID"", ""source_url"": ""https://bidplus.gem.gov.in/showbidDocument/1287985"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}, {""document_id"": 4782, ""document_type"": ""RA"", ""role"": ""RA"", ""source_url"": ""https://bidplus.gem.gov.in/showradocumentPdf/1363043"", ""local_path"": """", ""extraction_status"": ""PENDING"", ""extraction_version"": """"}]"
